Time,Open,High,Low,Close,Volume,Count,Wap
20230404  17:00:00,319.29,319.45,319.16,319.323,-1,-1,-1
20230404  18:00:00,319.469,319.7,319.31,319.497,-1,-1,-1
20230405  03:00:00,318.503,319,318.12,318.54,-1,-1,-1
20230405  04:00:00,318.525,318.85,318.2,318.56,-1,-1,-1
20230405  05:00:00,318.602,318.93,318.42,318.637,-1,-1,-1
20230405  06:00:00,318.972,319.28,318.71,319.007,-1,-1,-1
20230405  07:00:00,318.94,319.63,318.52,318.974,-1,-1,-1
20230405  08:00:00,317.934,318.97,316.79,317.953,-1,-1,-1
20230405  09:00:00,316.075,317.89,314.59,316.086,-1,-1,-1
20230405  10:00:00,314.97,315.49,314.42,314.981,-1,-1,-1
20230405  11:00:00,314.489,315.18,314.07,314.5,-1,-1,-1
20230405  12:00:00,314.859,315.39,314.24,314.869,-1,-1,-1
20230405  13:00:00,315.598,316.12,315.16,315.608,-1,-1,-1
20230405  14:00:00,315.5,316.18,314.94,315.51,-1,-1,-1
20230405  15:00:00,315.688,315.93,315.51,315.705,-1,-1,-1
20230405  16:00:00,315.557,315.7,315.51,315.613,-1,-1,-1
20230405  17:00:00,315.428,315.58,315.3,315.464,-1,-1,-1
20230405  18:00:00,315.36,315.53,315.19,315.39,-1,-1,-1
20230406  03:00:00,315.373,315.92,315,315.405,-1,-1,-1
20230406  04:00:00,314.983,315.35,314.03,315.016,-1,-1,-1
20230406  05:00:00,314.564,315.12,313.6,314.596,-1,-1,-1
20230406  06:00:00,315.365,315.65,314.96,315.398,-1,-1,-1
20230406  07:00:00,314.909,315.68,314.31,314.94,-1,-1,-1
20230406  08:00:00,313.69,314.59,312.86,313.711,-1,-1,-1
20230406  09:00:00,314.63,315.28,313.55,314.642,-1,-1,-1
20230406  10:00:00,315.954,317.06,314.38,315.965,-1,-1,-1
20230406  11:00:00,317.405,317.85,316.94,317.416,-1,-1,-1
20230406  12:00:00,317.604,318.14,316.86,317.615,-1,-1,-1
20230406  13:00:00,318.28,318.56,317.9,318.29,-1,-1,-1
20230406  14:00:00,318.084,318.44,317.65,318.094,-1,-1,-1
20230406  15:00:00,317.907,318.11,317.8,317.924,-1,-1,-1
20230406  16:00:00,317.899,317.96,317.74,317.935,-1,-1,-1
20230406  17:00:00,317.677,317.85,317.51,317.709,-1,-1,-1
20230406  18:00:00,317.681,317.85,317.59,317.712,-1,-1,-1
